78,QUEST_0_RIFT_S2_WAIT_FLETCHER,JUP_OB_S2/QUEST_0_RIFT_S2_ESCORT_INTRO,JUP_OB_S2/QUEST_0_RIFT_S2_WAIT_FLETCHER,,,jup_ui_map_icon_obj_toc,,,,,,,,,,,,QUEST_0_RIFT_S2_WAIT_FLETCHER,,,0
79,QUEST_0_RIFT_S2_OUTLAST_ANALYSIS_PHASE,JUP_OB_OBJECTIVES/OUTLAST_ACTIVITY_STARTER_TITLE,JUP_OB_S2/QUEST_0_RIFT_S2_OUTLAST_ANALYSIS_PHASE,,,jup_ui_icon_contract_act_outlast,,0,i,1,,,,,,,,QUEST_0_RIFT_S2_OUTLAST_ANALYSIS_PHASE,,,0
80,QUEST_0_RIFT_S2_BOSS,JUP_OB_S2/QUEST_0_RIFT_S2_BOSS,JUP_OB_S2/QUEST_0_RIFT_S2_BOSS_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S2_BOSS,,,0
81,QUEST_0_RIFT_S5_DESTROY_OOPS,JUP_OB_S5/QUEST_0_RIFT_S5_DESTROY_OOPS,JUP_OB_S5/QUEST_0_RIFT_S5_DESTROY_OOPS_DESC,2,JUP_OB_S5/QUEST_0_RIFT_S5_DESTROY_OOPS_DESC,jup_tac_contract_act_story_mission,,0,i,1,,,,,,,,QUEST_0_RIFT_S3_CLEANSE_RELICS,,1,0
82,QUEST_0_RIFT_S5_REACH_TOWER_TOP,JUP_OB_S5/QUEST_0_RIFT_S5_REACH_TOWER_TOP,JUP_OB_S5/QUEST_0_RIFT_S5_REACH_TOWER_TOP_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_REACH_TOWER_TOP_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_REACH_TOWER_TOP,,1,0
83,QUEST_0_RIFT_S5_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_BOSS_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_BOSS,,,0
84,QUEST_0_RIFT_S5_ESCAPE_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_ESCAPE_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_ESCAPE_RIFT_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_ESCAPE_RIFT_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_ESCAPE_RIFT,,1,0
85,QUEST_0_RIFT_S3_INVESTIGATE_CRYSTAL,JUP_OB_S3/QUEST_0_RIFT_S3_BREAK_STORM,JUP_OB_S3/QUEST_0_RIFT_S3_INVESTIGATE_CRYSTAL_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S3_INVESTIGATE_CRYSTAL,,1,0
86,QUEST_0_RIFT_S3_WEAKEN_CRYSTAL,JUP_OB_S3/QUEST_0_RIFT_S3_BREAK_STORM,JUP_OB_S3/QUEST_0_RIFT_S3_WEAKEN_CRYSTAL_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S3_WEAKEN_CRYSTAL,,1,0
87,QUEST_0_RIFT_S3_CRYSTAL_VULNERABLE,JUP_OB_S3/QUEST_0_RIFT_S3_BREAK_STORM,JUP_OB_S3/QUEST_0_RIFT_S3_CRYSTAL_VULNERABLE_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S3_CRYSTAL_VULNERABLE,,1,0
88,QUEST_0_RIFT_S3_ESCAPE_RIFT_DEFEND,JUP_OB_S3/QUEST_0_RIFT_S3_ESCAPE_RIFT,JUP_OB_S3/QUEST_0_RIFT_S3_ESCAPE_RIFT_DEFEND_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S3_ESCAPE_RIFT_DEFEND,,1,0
89,QUEST_0_RIFT_S3_ESCAPE_RIFT_EXFIL,JUP_OB_S3/QUEST_0_RIFT_S3_ESCAPE_RIFT,JUP_OB_S3/QUEST_0_RIFT_S3_ESCAPE_RIFT_EXFIL_DESC,,,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S3_ESCAPE_RIFT_EXFIL,,1,0
90,QUEST_0_RIFT_S5_01_SEARCH,JUP_OB_S5/QUEST_0_RIFT_S5_01_SEARCH,JUP_OB_S5/QUEST_0_RIFT_S5_01_SEARCH_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_01_SEARCH_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_01_SEARCH,,,0
91,QUEST_0_RIFT_S5_02_FIND_RELICS,JUP_OB_S5/QUEST_0_RIFT_S5_02_FIND_RELICS,JUP_OB_S5/QUEST_0_RIFT_S5_02_FIND_RELICS_DESC,4,JUP_OB_S5/QUEST_0_RIFT_S5_02_FIND_RELICS_DESC,jup_tac_contract_act_story_mission,,,i,1,,,,,,,,QUEST_0_RIFT_S5_02_FIND_RELICS,,,0
92,QUEST_0_RIFT_S5_02_A_FIND_RELICS,JUP_OB_S5/QUEST_0_RIFT_S5_02_A_FIND_RELICS,JUP_OB_S5/QUEST_0_RIFT_S5_02_A_FIND_RELICS_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_02_A_FIND_RELICS_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_02_A_FIND_RELICS,,,0
93,QUEST_0_RIFT_S5_03_CLEANSE,JUP_OB_S5/QUEST_0_RIFT_S5_03_CLEANSE,JUP_OB_S5/QUEST_0_RIFT_S5_03_CLEANSE_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_03_CLEANSE_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_03_CLEANSE,,,0
94,QUEST_0_RIFT_S5_03_A_CLEANSE,JUP_OB_S5/QUEST_0_RIFT_S5_03_A_CLEANSE,JUP_OB_S5/QUEST_0_RIFT_S5_03_A_CLEANSE_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_03_A_CLEANSE_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_03_A_CLEANSE,,,0
95,QUEST_0_RIFT_S5_04_RELOCATE,JUP_OB_S5/QUEST_0_RIFT_S5_04_RELOCATE,JUP_OB_S5/QUEST_0_RIFT_S5_04_RELOCATE_DESC,3,JUP_OB_S5/QUEST_0_RIFT_S5_04_RELOCATE_DESC,jup_tac_contract_act_story_mission,,,i,1,,,,,,,,QUEST_0_RIFT_S5_04_RELOCATE,,1,0
96,QUEST_0_RIFT_S5_05_FIND_REMAINING,JUP_OB_S5/QUEST_0_RIFT_S5_05_FIND_REMAINING,JUP_OB_S5/QUEST_0_RIFT_S5_05_FIND_REMAINING_DESC,4,JUP_OB_S5/QUEST_0_RIFT_S5_05_FIND_REMAINING_DESC,jup_tac_contract_act_story_mission,,,i,1,,,,,,,,QUEST_0_RIFT_S5_05_FIND_REMAINING,,,0
97,QUEST_0_RIFT_S5_05_A_FIND_REMAINING,JUP_OB_S5/QUEST_0_RIFT_S5_05_A_FIND_REMAINING,JUP_OB_S5/QUEST_0_RIFT_S5_05_A_FIND_REMAINING_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_05_A_FIND_REMAINING_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_05_A_FIND_REMAINING,,,0
98,QUEST_0_RIFT_S5_06_FIND_ENTITY,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_ENTITY,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_ENTITY_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_ENTITY_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_06_FIND_ENTITY,,,0
99,QUEST_0_RIFT_S5_06_FIND_CONTINUE,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_CONTINUE,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_CONTINUE_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_06_FIND_CONTINUE_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_06_FIND_CONTINUE,,,0
100,QUEST_0_RIFT_S5_07_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_07_BOSS,,,0
101,QUEST_0_RIFT_S5_08_LEAVE_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_08_LEAVE_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_08_LEAVE_RIFT_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_08_LEAVE_RIFT_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_08_LEAVE_RIFT,,,0
102,QUEST_0_RIFT_S5_07_BOSS_PHASE_02,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_PHASE_02_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_PHASE_02_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_07_BOSS,,,0
103,QUEST_0_RIFT_S5_07_BOSS_LIGHTBOMB,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_LIGHTBOMB_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_LIGHTBOMB_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_07_BOSS,,,0
104,QUEST_0_RIFT_S5_07_BOSS_VULNERABLE,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_VULNERABLE_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_07_BOSS_VULNERABLE_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_07_BOSS,,,0
105,QUEST_0_RIFT_S5_05_OOP_CLEANSE_COMPLETE,JUP_OB_S5/QUEST_0_RIFT_S5_05_OOP_CLEANSE_COMPLETE,JUP_OB_S5/QUEST_0_RIFT_S5_05_OOP_CLEANSE_COMPLETE_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_05_OOP_CLEANSE_COMPLETE_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_05_OOP_CLEANSE_COMPLETE,,,0
106,QUEST_0_RIFT_S5_08_LOOT_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_08_LEAVE_RIFT,JUP_OB_S5/QUEST_0_RIFT_S5_08_LOOT_RIFT_DESC,,JUP_OB_S5/QUEST_0_RIFT_S5_08_LOOT_RIFT_DESC,jup_tac_contract_act_story_mission,,,,,,,,,,,,QUEST_0_RIFT_S5_08_LEAVE_RIFT,,,0
